x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,label,index
29,1,285290,7,4,6,4,3,0,0,0,40,-1.0,7843
45,8,247379,9,0,7,5,1,1,0,0,40,1.0,25981
45,1,67716,9,4,7,2,1,1,10520,0,48,1.0,6608
58,1,147707,7,0,4,5,1,1,0,0,40,-1.0,15331
40,1,90222,10,4,4,3,1,0,0,0,40,-1.0,2110
40,5,147372,10,4,1,3,1,1,0,2444,40,1.0,1636
52,1,128378,13,0,12,5,1,1,0,0,40,1.0,24803
32,0,83413,13,0,8,5,1,1,0,0,35,1.0,18253
27,1,329005,9,4,7,2,1,1,0,0,40,-1.0,18915
73,1,29778,9,3,6,3,1,0,0,0,37,-1.0,5198
45,1,98881,7,0,6,0,1,0,0,0,32,-1.0,28849
30,3,84119,13,4,3,2,1,1,0,0,43,-1.0,16910
39,1,53447,9,2,10,3,1,0,0,0,40,-1.0,32392
23,1,157951,10,4,3,3,1,0,0,0,50,-1.0,13040
23,1,72887,9,4,7,2,2,1,0,0,1,-1.0,24730
30,1,44419,10,4,14,4,1,0,0,0,40,-1.0,22715
32,1,408328,4,0,7,5,1,1,0,0,40,-1.0,10946
34,3,343789,13,0,3,5,1,1,7688,0,55,1.0,24696
50,5,125417,15,4,3,3,3,0,0,0,52,1.0,14137
30,1,33678,9,4,4,2,1,1,0,0,40,-1.0,19504
80,8,101771,7,0,3,5,1,1,0,0,25,-1.0,9030
19,1,238474,7,4,11,2,1,1,0,0,40,-1.0,32237
40,1,237601,13,4,4,3,0,0,0,0,55,1.0,4043
25,1,86872,9,0,4,5,1,1,0,0,40,-1.0,12497
51,1,280093,9,5,8,1,1,0,0,0,40,-1.0,13239
23,1,272185,11,4,7,2,1,1,0,0,33,-1.0,20662
43,1,180985,10,0,0,5,1,1,0,0,60,1.0,26722
80,1,148623,15,0,12,5,1,1,0,0,35,1.0,2156
21,1,254904,9,4,7,3,1,0,0,0,30,-1.0,18553
48,1,209182,1,5,6,4,1,0,0,0,40,-1.0,2773
37,1,169426,9,0,7,5,1,1,0,0,60,1.0,3361
68,1,191581,14,4,12,3,1,0,3273,0,40,-1.0,7137
26,4,130557,13,4,3,3,1,0,0,0,35,-1.0,24
31,1,251659,10,0,6,5,2,1,0,1485,55,1.0,21108
30,1,208043,13,0,4,5,1,1,0,0,55,1.0,11169
68,3,182131,10,0,3,5,1,1,10605,0,20,1.0,16734
47,1,250170,9,0,11,5,3,1,0,0,40,1.0,18670
32,1,290964,13,4,4,3,1,0,0,1590,40,-1.0,15148
30,1,103649,10,4,6,2,3,0,0,0,40,-1.0,20651
43,1,339814,10,0,12,5,1,1,5178,0,40,1.0,29510
55,1,37438,11,0,7,5,1,1,0,0,40,1.0,25105
43,4,164790,10,2,8,3,3,1,0,0,50,1.0,5343
20,1,176321,8,4,8,2,1,0,0,0,40,-1.0,11156
36,1,356824,9,2,4,3,1,0,0,0,40,-1.0,22768
33,1,239781,1,0,10,5,1,1,0,0,40,-1.0,22828
36,1,112512,8,5,6,4,1,0,0,0,40,-1.0,8268
23,1,256755,13,4,2,1,1,0,0,0,40,-1.0,11296
18,1,294387,7,4,2,3,1,1,0,0,40,-1.0,12291
19,1,43285,10,4,8,2,1,0,0,0,20,-1.0,6354
23,5,314819,9,4,0,2,1,1,0,0,40,-1.0,23178
32,1,288273,13,0,7,5,1,1,0,0,70,-1.0,8099
28,8,123983,10,0,4,2,2,1,0,0,63,-1.0,21750
27,4,280618,14,4,12,3,1,1,0,0,40,-1.0,27357
62,1,200332,9,0,11,5,1,1,0,0,40,-1.0,10701
80,8,225892,9,0,6,5,1,1,1409,0,40,-1.0,17139
19,4,378418,9,4,14,2,1,0,0,0,40,-1.0,26797
37,5,102936,13,2,12,4,1,0,0,0,55,-1.0,24667
24,1,240137,2,4,2,3,1,1,0,0,55,-1.0,19303
33,1,126223,9,5,11,4,3,0,0,0,40,-1.0,13853
29,1,251905,12,0,7,5,1,1,0,0,45,-1.0,19216
38,1,240467,14,4,3,4,3,0,0,0,35,-1.0,8646
18,1,115215,9,4,6,2,1,1,0,0,25,-1.0,7598
33,1,194901,9,4,7,3,1,1,0,0,45,-1.0,30564
24,1,329408,7,4,2,3,1,1,0,0,40,-1.0,16907
29,1,349154,6,5,10,4,1,0,0,0,40,-1.0,10517
64,1,66634,4,0,7,5,1,1,0,0,40,-1.0,28891
21,8,99199,9,0,7,5,1,1,0,0,40,-1.0,4278
22,1,112693,9,0,7,5,1,1,0,0,35,-1.0,29728
26,1,38232,13,4,12,3,1,1,0,0,50,-1.0,691
33,1,415706,3,5,6,4,1,0,0,0,40,-1.0,14048
27,1,193701,9,4,7,2,1,0,0,0,45,-1.0,7050
21,1,102766,10,2,7,2,1,1,0,0,40,-1.0,648
29,1,385092,10,2,12,2,1,0,0,0,36,-1.0,21304
28,1,32291,13,4,12,3,1,0,2174,0,40,-1.0,6953
49,8,43479,10,0,7,5,1,1,0,0,40,-1.0,13928
30,1,299223,10,2,4,4,4,0,0,0,40,-1.0,4942
49,1,141944,11,6,2,4,1,1,0,1380,42,-1.0,22104
87,2,90338,9,3,5,3,1,1,0,0,2,-1.0,18056
49,8,199326,10,0,4,5,1,1,0,0,50,-1.0,5076
23,1,419394,10,4,4,2,3,1,0,0,9,-1.0,1655
38,1,200220,9,0,7,5,1,1,0,0,40,-1.0,16153
56,1,87584,9,3,6,4,1,0,0,0,40,-1.0,28370
30,1,185027,13,0,12,5,1,1,0,0,40,1.0,5708
28,1,183885,9,4,6,2,1,1,0,0,30,-1.0,6187
35,1,245090,9,0,7,5,1,1,0,0,40,-1.0,29805
42,1,193882,10,0,12,5,1,1,0,0,40,1.0,20994
17,1,225507,7,4,2,3,3,0,0,0,15,-1.0,2398
42,5,121998,10,0,3,5,1,1,15024,0,40,1.0,19369
63,1,187635,9,4,3,3,1,1,0,0,40,-1.0,4243
47,1,84726,10,0,11,5,1,1,0,0,40,-1.0,9793
31,1,243773,5,4,6,4,1,0,0,0,20,-1.0,25687
32,1,171215,10,2,8,3,1,1,0,0,48,-1.0,32502
41,1,155657,7,4,2,1,3,0,0,0,40,-1.0,27565
31,1,168521,13,4,3,3,1,0,0,0,40,-1.0,17476
31,1,243605,13,3,4,4,1,0,0,1380,40,-1.0,15825
37,1,389725,8,2,7,2,1,1,0,0,35,-1.0,10456
21,1,243368,1,4,10,3,1,1,0,0,50,-1.0,10097
54,8,121761,9,0,3,5,2,1,0,0,50,-1.0,26585
22,1,184779,9,4,12,3,1,0,0,0,40,-1.0,19594
24,1,267843,13,4,12,2,3,0,0,0,35,-1.0,28070
18,1,265099,7,4,6,2,1,0,0,0,16,-1.0,7763
41,2,339682,3,0,5,5,1,1,0,0,40,-1.0,19873
18,1,177648,9,4,4,2,1,0,0,0,25,-1.0,12737
54,1,115602,9,0,6,0,3,0,0,0,40,-1.0,10813
34,1,241885,9,0,0,5,1,1,0,0,45,-1.0,28928
29,1,162002,9,4,6,2,1,0,0,0,35,-1.0,17019
38,1,123833,10,4,6,3,1,1,0,1408,40,-1.0,23010
35,5,116960,14,0,12,5,1,1,0,1887,40,1.0,17191
41,1,252986,10,0,7,5,1,1,0,0,48,1.0,29668
46,1,305160,2,0,2,5,1,1,0,0,40,-1.0,3911
60,8,135285,14,0,12,5,1,1,0,0,40,-1.0,6823
29,4,188986,11,4,14,3,1,0,0,1590,64,-1.0,17432
65,1,169047,9,4,11,3,1,1,0,0,10,-1.0,9316
76,2,211574,6,0,5,5,1,1,0,0,1,-1.0,17505
19,1,115248,10,4,8,3,2,1,0,0,40,-1.0,23179
27,2,60726,9,4,5,2,3,1,0,0,40,-1.0,10851
44,1,353396,13,0,12,5,1,1,0,0,45,-1.0,6747
23,1,129345,10,4,6,3,1,1,0,0,25,-1.0,22434
30,1,213722,10,4,4,3,1,1,0,0,50,1.0,6457
46,4,20534,13,4,3,3,1,1,0,0,45,-1.0,19868
39,1,142707,11,0,11,5,1,1,0,0,40,-1.0,16253
36,1,184659,9,0,11,5,1,1,0,0,40,1.0,12988
42,1,224203,10,3,4,4,3,0,0,0,40,-1.0,28035
45,1,331482,13,0,12,5,1,1,0,0,50,-1.0,14817
43,1,74581,9,0,7,5,1,1,0,0,48,1.0,17497
41,1,221947,10,0,3,5,1,1,0,1887,50,1.0,29019
29,1,406826,13,4,12,3,1,0,0,0,45,-1.0,30039
53,1,31460,9,2,12,3,1,1,0,0,40,-1.0,31243
51,3,129525,9,4,4,1,1,1,0,0,40,-1.0,899
20,2,174714,10,4,5,2,1,1,0,0,16,-1.0,17151
42,1,196029,13,0,0,5,1,1,0,0,48,1.0,27885
24,1,127647,10,5,8,4,1,0,0,0,35,-1.0,8689
51,1,161482,9,2,6,4,1,0,0,0,38,-1.0,175
45,1,197731,9,0,11,5,1,1,0,0,40,-1.0,14960
43,1,116852,9,0,3,0,1,0,0,0,36,1.0,7828
60,2,366531,11,3,5,3,1,0,0,0,40,-1.0,14055
60,1,389254,9,0,4,5,1,1,0,0,40,1.0,20580
32,1,133503,9,0,8,5,1,1,0,0,40,-1.0,5117
32,0,191385,12,2,1,3,1,1,2174,0,40,-1.0,29420
17,1,152696,8,4,6,2,1,0,0,0,30,-1.0,12805
53,1,88842,9,0,3,5,1,1,99999,0,40,1.0,11245
32,1,36467,12,0,8,5,1,1,0,0,45,1.0,11046
37,1,38948,9,0,12,5,1,1,0,0,50,1.0,22587
32,3,110331,9,0,4,5,1,1,0,0,65,1.0,21783
27,1,38353,11,0,4,5,1,1,0,0,60,-1.0,1096
27,0,47907,13,4,8,3,1,0,0,0,40,-1.0,13278
40,1,198316,6,0,3,5,1,1,0,0,40,1.0,15172
34,1,203051,13,0,8,5,1,1,0,0,27,-1.0,27619
55,1,289257,10,0,7,5,1,1,0,0,40,-1.0,30433
27,1,192936,9,2,8,4,1,0,0,0,40,-1.0,12787
27,8,243569,9,0,4,5,1,1,0,0,40,-1.0,18788
42,1,179524,13,5,6,3,1,0,0,0,50,-1.0,24303
43,1,118308,13,0,12,5,1,1,0,1977,50,1.0,12499
41,1,46870,10,2,3,3,1,0,0,0,40,-1.0,21232
19,2,140242,10,4,5,2,1,0,0,0,20,-1.0,16088
54,0,392502,10,0,12,5,1,1,0,0,40,1.0,845
39,1,65738,14,4,6,3,1,0,0,0,32,-1.0,22847
29,2,41281,13,6,5,3,1,1,0,0,50,-1.0,7890
38,1,192337,8,0,7,5,1,1,0,0,40,1.0,17501
42,0,122861,14,0,3,5,1,1,0,0,40,1.0,28008
31,5,190401,14,0,12,5,1,1,0,0,40,-1.0,1697
45,1,433665,4,5,6,4,1,0,0,0,40,-1.0,19393
20,1,256211,10,4,11,1,2,1,0,0,40,-1.0,27363
17,2,94366,6,4,5,1,1,1,0,0,6,-1.0,25172
43,1,195212,13,0,3,0,3,0,0,0,40,-1.0,15432
59,1,214865,9,3,3,4,1,0,0,0,50,-1.0,26207
38,5,194630,13,4,1,3,1,0,4787,0,43,1.0,2089
49,1,148549,13,0,3,5,1,1,0,1902,50,1.0,27265
49,1,203067,10,0,12,5,1,1,0,0,40,1.0,27191
51,1,224207,10,0,4,5,1,1,0,0,40,1.0,16848
49,1,236586,9,0,8,5,1,1,0,0,40,1.0,19202
39,1,393480,9,5,2,3,3,1,0,0,40,-1.0,6779
40,1,225823,10,2,7,3,1,1,0,0,60,-1.0,3353
23,1,291248,9,4,11,1,3,1,0,0,40,-1.0,13222
37,0,160910,9,0,7,5,1,1,0,0,40,-1.0,28753
53,3,110445,10,0,10,5,1,1,0,0,60,-1.0,24476
36,2,53606,11,0,5,0,1,0,3908,0,8,-1.0,17636
33,4,150657,13,4,12,1,3,0,0,0,40,-1.0,3714
23,1,417605,3,4,7,3,1,1,0,0,40,-1.0,12623
45,1,248993,9,6,10,1,3,1,0,0,40,-1.0,15736
17,1,137042,6,4,12,2,1,1,0,0,20,-1.0,6185
23,1,197666,10,4,8,3,1,0,0,0,24,-1.0,8606
30,8,347166,9,2,7,3,1,1,0,0,40,-1.0,3787
21,2,85733,10,4,5,2,1,0,0,0,40,-1.0,16415
69,2,171050,9,3,5,3,1,0,0,0,9,-1.0,24783
46,1,330087,13,0,3,5,1,1,15024,0,45,1.0,32113
33,1,121966,9,2,8,3,1,0,0,0,40,-1.0,26982
59,1,368005,7,0,7,5,1,1,0,0,40,-1.0,16726
59,1,170988,9,0,4,5,1,1,0,0,55,-1.0,11181
53,1,102615,7,2,0,3,1,1,0,0,40,-1.0,23831
46,1,172581,13,0,3,5,1,1,0,1902,50,1.0,3674
58,1,118303,9,3,4,3,1,0,0,0,35,1.0,11677
25,1,161007,9,4,11,2,1,1,0,0,40,-1.0,24163
33,1,121904,10,4,6,3,1,0,0,0,28,-1.0,5585
36,1,162302,10,4,8,3,1,0,0,0,35,-1.0,826
46,1,45288,13,4,6,3,1,1,0,0,40,-1.0,19953
32,1,340940,13,0,3,5,1,1,0,0,40,-1.0,26155
32,1,121634,6,4,11,2,1,1,0,0,40,-1.0,25169
56,8,175964,10,2,6,3,1,0,0,0,40,-1.0,5270
22,1,283969,9,4,11,2,1,1,0,0,40,-1.0,11062
25,1,231016,14,4,12,3,1,0,4650,0,37,-1.0,28497
51,1,172046,14,0,3,5,1,1,0,1977,50,1.0,3644
35,2,153926,9,0,5,0,3,0,0,0,40,-1.0,7018
24,1,43323,9,4,6,3,1,0,0,1762,40,-1.0,25292
41,2,254630,11,2,5,3,1,1,0,0,80,-1.0,3271
43,0,214541,10,0,3,5,1,1,0,0,40,1.0,16111
46,1,353219,5,2,6,4,1,0,0,0,40,-1.0,3387
72,1,205343,7,3,8,4,1,0,0,0,40,-1.0,10793
36,1,200352,13,0,12,5,1,1,0,0,45,-1.0,23954
51,0,20795,9,0,0,5,1,1,7688,0,40,1.0,1053
27,1,302406,14,0,12,5,1,1,0,0,55,-1.0,14659
33,1,213813,10,2,14,4,1,0,0,0,40,-1.0,32033
32,1,272944,10,4,7,3,1,0,0,0,40,-1.0,21600
38,1,223004,10,4,6,2,1,1,0,0,40,-1.0,18770
24,1,229773,10,0,7,5,1,1,0,0,35,-1.0,17358
43,5,105862,10,0,8,0,1,0,0,1902,40,1.0,9886
56,1,106723,9,2,8,3,1,0,0,0,40,-1.0,9523
21,1,63665,10,4,6,2,1,1,0,0,15,-1.0,5775
30,1,125762,10,0,8,5,1,1,0,0,30,-1.0,20063
39,1,231491,9,4,2,1,1,1,0,0,40,-1.0,1006
35,1,36214,13,0,3,5,1,1,4386,0,47,1.0,7567
28,1,294936,13,0,12,5,1,1,0,0,45,-1.0,26048
32,8,350624,8,0,7,5,1,1,0,0,40,-1.0,5861
67,3,116517,13,3,6,4,1,0,0,0,35,-1.0,21150
34,1,126838,9,0,0,5,1,1,0,0,40,-1.0,8912
33,1,170148,9,2,8,4,1,0,0,0,45,-1.0,20365
47,1,162034,13,0,4,5,1,1,0,0,70,-1.0,643
28,1,295163,8,2,10,3,1,1,0,0,40,-1.0,1159
65,8,144822,5,0,7,5,1,1,0,0,45,-1.0,25956
64,1,180401,6,0,0,5,1,1,0,0,40,1.0,30410
42,5,199095,11,3,12,4,3,0,0,0,40,-1.0,19300
31,8,44503,10,0,7,5,1,1,0,0,40,-1.0,4139
20,1,118462,9,4,2,2,1,1,0,0,43,-1.0,15067
34,1,111567,9,4,0,2,1,1,0,0,40,-1.0,3517
21,4,151790,10,4,8,2,1,0,0,0,30,-1.0,12765
55,1,143030,9,2,11,3,1,0,0,0,40,-1.0,15307
33,1,177331,11,0,7,5,3,1,0,0,40,-1.0,28348
56,1,109015,10,0,3,0,1,0,7688,0,50,1.0,16028
75,3,81534,9,3,4,1,2,1,0,0,35,1.0,32260
47,1,187440,9,0,7,5,1,1,5178,0,40,1.0,15550
57,4,19520,16,2,12,4,1,0,0,0,50,-1.0,24788
38,1,136137,10,0,3,1,1,1,0,0,50,1.0,3210
20,1,91733,10,4,4,2,1,0,0,0,8,-1.0,14353
73,1,77884,9,0,10,5,2,1,0,0,40,-1.0,10823
23,1,37783,10,4,4,2,1,0,0,0,40,-1.0,10486
54,1,203635,9,0,8,5,1,1,7298,0,60,1.0,13354
20,2,71788,10,4,5,2,1,0,0,0,18,-1.0,16936
41,8,100800,14,0,3,5,1,1,7298,0,70,1.0,8833
25,2,335376,13,4,5,2,1,0,0,0,30,-1.0,31797
69,1,165017,9,3,11,4,1,1,2538,0,40,-1.0,8112
37,1,249208,11,0,12,5,1,1,0,0,48,1.0,12833
28,1,175710,13,4,8,3,1,0,0,0,30,-1.0,17874
39,1,207568,9,0,2,5,1,1,0,0,48,1.0,16667
25,5,348986,9,4,2,1,3,1,0,0,40,-1.0,18610
19,1,323421,10,4,2,2,1,1,0,0,20,-1.0,23363
22,8,197387,9,4,10,2,1,1,0,0,40,-1.0,5346
22,1,249727,10,4,0,2,1,1,0,0,20,-1.0,18921
20,1,339588,9,0,6,0,1,0,0,0,40,-1.0,16457
31,1,295922,10,4,8,3,1,1,0,0,40,-1.0,27179
53,5,82783,9,2,3,3,1,1,0,0,40,-1.0,19792
50,1,180607,9,4,8,2,1,0,0,0,40,-1.0,13827
21,1,185551,9,4,4,2,1,0,0,0,36,-1.0,6013
41,1,187881,10,0,4,5,1,1,3942,0,40,-1.0,10557
28,1,282389,9,4,0,3,1,1,0,0,60,-1.0,23723
63,1,114011,9,5,7,3,1,0,0,0,20,-1.0,30620
37,1,179137,10,2,8,4,1,0,0,0,39,-1.0,2515
58,1,285885,5,2,6,4,1,0,0,0,40,-1.0,15306
18,1,334676,9,4,2,2,1,1,0,0,25,-1.0,3212
22,2,367655,10,4,5,2,1,1,0,0,40,-1.0,27583
24,5,203924,13,0,1,5,1,1,0,0,45,-1.0,15808
20,1,472789,2,4,10,3,1,1,0,0,30,-1.0,24428
21,1,253190,9,4,6,2,1,1,0,0,40,-1.0,17490
57,5,174132,14,0,12,0,3,0,0,1977,40,1.0,21488
42,5,175674,5,0,6,5,1,1,0,0,40,-1.0,16004
27,1,136448,13,4,8,3,3,0,0,0,40,-1.0,22164
41,1,45156,9,4,11,3,1,1,2174,0,41,-1.0,2859
60,8,282660,4,0,7,5,1,1,0,0,40,-1.0,3655
19,1,243941,10,4,4,2,4,0,0,1721,25,-1.0,16348
43,4,345969,15,0,12,5,1,1,0,0,50,1.0,19422
18,5,153405,7,4,8,1,1,0,0,0,25,-1.0,23130
27,1,188519,9,2,4,2,1,0,0,0,40,-1.0,17251
18,2,331511,10,4,5,2,1,1,0,0,30,-1.0,13577
62,2,197286,9,0,5,5,1,1,0,0,40,-1.0,4310
31,1,244665,10,4,3,3,1,1,0,0,45,-1.0,929
36,1,181721,6,4,10,2,3,1,0,0,60,-1.0,29975
23,1,240137,3,4,2,3,1,1,0,0,55,-1.0,6902
55,4,175127,13,0,8,5,1,1,7688,0,38,1.0,26219
38,1,82622,10,2,7,4,1,1,0,0,40,-1.0,2315
51,1,202752,9,4,7,3,3,1,0,0,40,-1.0,15441
39,1,103456,13,0,8,5,1,1,0,0,45,1.0,17235
39,8,193689,9,4,3,3,1,1,0,0,65,-1.0,18966
61,3,84409,9,0,3,5,1,1,0,0,35,1.0,27972
33,1,149726,9,0,0,5,1,1,0,0,46,-1.0,18009
43,1,117627,10,2,3,3,3,0,0,0,40,-1.0,31598
30,1,35644,9,4,6,2,1,1,0,0,10,-1.0,10136
45,1,260490,14,0,3,5,1,1,0,0,50,1.0,4289
27,1,253814,13,0,14,0,1,0,0,0,40,1.0,11608
23,1,350181,9,4,4,3,1,1,0,0,40,-1.0,23638
36,1,296999,10,2,7,3,1,0,0,0,37,-1.0,31316
44,1,192381,13,0,12,5,1,1,0,1848,40,1.0,3389
46,5,329752,7,0,0,5,1,1,0,0,30,-1.0,24634
38,1,104089,11,4,7,2,1,1,0,0,40,-1.0,20999
34,1,114955,12,2,11,3,1,1,0,0,40,-1.0,25879
59,8,170411,4,0,0,5,1,1,0,0,40,-1.0,25013
47,1,33710,13,0,3,5,1,1,3103,0,60,1.0,4951
48,8,139212,10,2,7,3,1,1,0,0,40,-1.0,19159
38,1,154669,9,5,4,3,1,1,0,0,60,-1.0,29576
36,8,241998,10,0,4,5,1,1,99999,0,20,1.0,27923
27,1,198188,9,0,8,5,1,1,2580,0,45,-1.0,29320
38,4,104280,16,0,12,5,1,1,0,0,55,1.0,31513
50,3,201689,4,0,7,5,1,1,0,1977,63,1.0,29063
19,2,225775,10,4,5,2,1,1,0,0,40,-1.0,18373
46,1,52291,13,0,12,5,1,1,7688,0,45,1.0,4056
36,1,269722,14,0,6,5,1,1,0,0,40,-1.0,22610
28,1,189530,12,0,12,5,1,1,0,0,40,1.0,25843
59,1,200700,13,0,7,5,3,1,0,0,48,1.0,2291
52,1,23780,11,0,3,5,1,1,0,1977,45,1.0,16291
34,1,201122,10,0,7,5,1,1,0,0,48,1.0,18352
28,5,33662,14,0,12,0,1,0,7298,0,40,1.0,7520
27,1,133425,9,4,3,3,1,0,0,0,50,-1.0,2445
24,8,37440,13,4,10,4,1,1,0,0,50,-1.0,15857
43,0,72887,13,6,14,3,2,1,0,0,40,-1.0,260
36,1,165799,14,0,4,5,1,1,0,0,50,1.0,15256
70,3,131699,13,2,3,4,1,0,0,0,55,-1.0,11616
30,1,251120,12,4,4,3,1,1,0,0,40,-1.0,27551
23,5,442359,13,4,12,3,1,0,0,1092,40,-1.0,16513
49,8,199590,9,0,7,5,1,1,0,0,50,-1.0,11404
24,1,110371,8,4,11,4,1,1,0,0,40,-1.0,10727
23,1,113309,10,4,0,3,1,1,0,0,40,-1.0,7821
23,1,117606,13,4,12,3,1,0,0,0,40,-1.0,30455
35,1,47707,9,4,6,3,3,0,0,0,40,-1.0,3773
22,1,138768,10,4,3,2,1,1,0,0,50,-1.0,11318
34,5,167999,9,2,8,4,1,0,0,0,33,-1.0,18495
22,1,226327,10,4,8,2,1,0,0,0,40,-1.0,14555
79,5,146244,16,3,12,4,1,0,0,0,40,-1.0,23055
30,1,229051,5,0,6,5,1,1,0,0,37,-1.0,24477
40,1,181015,9,5,6,4,1,0,0,0,47,-1.0,25188
58,1,310320,13,0,3,5,1,1,0,0,40,1.0,29188
66,1,117746,13,0,4,5,1,1,0,0,50,1.0,2652
56,5,381965,13,0,12,5,1,1,15024,0,40,1.0,1621
62,2,125493,9,0,5,0,1,0,5178,0,40,1.0,28532
38,5,331609,10,3,0,3,3,0,0,0,47,-1.0,16699
56,1,104842,13,2,12,4,3,0,0,0,50,-1.0,26184
19,1,285263,9,4,8,2,1,1,0,0,40,-1.0,13845
36,1,132879,2,0,2,5,1,1,0,0,40,-1.0,25123
33,1,184016,9,4,0,3,1,1,0,0,40,-1.0,18461
20,2,34862,10,4,5,2,4,1,0,0,72,-1.0,31460
48,1,195491,9,2,4,3,1,0,0,0,30,-1.0,13844
39,1,114844,13,4,4,3,1,1,0,1876,50,-1.0,7079
28,8,104617,4,4,6,1,1,0,0,0,99,-1.0,15596
33,1,268147,5,4,4,4,1,0,0,0,40,-1.0,2474
43,1,198330,14,3,12,4,3,0,0,0,37,-1.0,30831
71,8,130731,9,3,8,3,1,0,0,0,35,-1.0,14939
42,1,259757,13,2,12,4,1,1,0,653,50,1.0,241
27,0,38645,13,4,3,3,1,0,0,0,40,-1.0,19059
30,1,112383,9,0,0,5,1,1,0,0,45,-1.0,23852
26,1,263200,10,2,8,4,1,0,0,0,38,-1.0,24937
34,1,258675,9,4,0,2,1,1,0,0,40,-1.0,5347
20,1,216472,10,4,4,2,1,0,0,0,25,-1.0,9797
44,1,267790,5,4,6,4,3,0,0,0,40,-1.0,181
22,1,401335,10,4,6,4,3,0,0,0,30,-1.0,27470
90,1,90523,9,3,0,4,1,1,0,0,99,-1.0,7397
44,1,155472,12,4,12,4,3,0,1151,0,50,-1.0,24340
42,4,190044,13,0,3,5,1,1,15024,0,50,1.0,10690
34,0,284703,10,0,11,5,3,1,0,0,52,-1.0,14821
25,1,294400,4,0,7,5,1,1,0,0,60,-1.0,24497
40,4,50093,14,2,12,4,1,0,0,0,20,-1.0,3474
31,1,302626,10,2,8,4,1,0,0,0,40,-1.0,6372
27,3,89718,10,5,4,2,1,0,0,0,40,-1.0,12869
49,1,187370,14,0,3,5,1,1,15024,0,50,1.0,19097
19,1,208506,10,4,3,2,1,0,0,0,28,-1.0,18961
46,5,209057,14,0,3,5,1,1,0,0,50,1.0,11537
35,5,199674,9,4,6,4,3,0,0,0,40,-1.0,30535
36,4,112074,16,4,12,3,1,1,0,0,45,-1.0,20705
36,1,214378,9,2,12,2,1,0,0,0,40,1.0,6313
30,1,169104,12,4,6,1,2,1,0,0,40,-1.0,30489
50,3,175339,9,0,7,5,1,1,0,1672,60,-1.0,10595
38,1,191103,15,0,12,5,1,1,0,0,99,1.0,28099
53,1,167651,9,0,7,5,1,1,0,0,40,1.0,23337
19,8,47176,10,4,7,3,1,0,0,0,15,-1.0,23380
52,8,242341,4,0,7,5,4,1,0,0,40,-1.0,20113
64,1,221343,2,2,9,3,1,0,0,0,12,-1.0,22802
59,5,181242,6,0,7,5,1,1,0,0,40,-1.0,7536
33,1,240763,10,0,11,5,3,1,0,0,40,-1.0,17946
68,2,191288,4,3,5,3,1,0,0,0,15,-1.0,14635
52,3,138497,13,0,3,5,1,1,0,0,60,-1.0,25212
20,1,293091,7,4,0,2,1,1,0,0,60,-1.0,15250
39,1,125550,9,0,8,0,1,0,0,0,40,1.0,19916
36,1,202662,14,0,12,5,1,1,0,0,40,1.0,30995
51,1,185283,10,0,3,5,1,1,0,0,45,1.0,20004
54,8,58898,10,0,7,5,1,1,0,1579,48,-1.0,20638
49,1,232586,3,0,7,5,1,1,0,0,40,-1.0,32238
42,2,321086,14,0,5,5,1,1,0,0,50,-1.0,31586
47,5,149700,14,0,12,5,1,1,15024,0,35,1.0,6725
43,0,56063,13,0,4,5,1,1,0,0,60,-1.0,6251
56,8,84774,12,0,10,0,1,0,0,0,40,-1.0,26692
26,4,272986,12,4,8,2,3,0,0,0,8,-1.0,30839
20,1,203240,5,4,4,2,1,0,0,0,32,-1.0,20289
28,5,216481,13,4,12,3,1,0,0,0,40,-1.0,31479
17,1,193830,7,4,4,2,1,0,0,0,20,-1.0,22216
51,1,120173,11,0,7,5,1,1,3103,0,50,1.0,2028
31,1,254304,6,2,7,3,1,1,0,0,38,-1.0,27008
30,1,186346,13,4,3,3,1,0,0,0,50,-1.0,11019
23,1,33423,10,4,4,3,1,0,0,0,30,-1.0,27473
43,0,77370,9,0,0,5,1,1,0,0,40,-1.0,30883
66,2,177351,13,0,5,5,1,1,0,2174,40,1.0,19493
65,1,170012,13,0,8,5,1,1,0,0,34,-1.0,27190
46,8,182541,9,0,10,5,1,1,0,1672,50,-1.0,986
30,2,96851,10,4,5,3,1,0,0,1719,25,-1.0,16433
51,0,72436,9,0,3,5,1,1,0,0,57,1.0,2713
49,0,125892,13,0,3,5,1,1,0,0,40,1.0,4814
34,1,172928,9,0,4,5,1,1,0,0,65,-1.0,15008
24,4,147253,10,4,14,3,1,1,0,0,50,-1.0,8634
26,1,114483,9,0,11,5,1,1,0,0,40,-1.0,24194
21,1,285127,9,4,2,3,3,0,0,0,40,-1.0,21078
32,0,82393,13,0,12,5,2,1,0,0,56,1.0,3651
36,1,129573,12,0,4,5,1,1,0,0,60,1.0,27279
25,1,159603,9,4,6,4,1,0,0,0,34,-1.0,17711
23,1,213955,9,4,8,2,3,1,0,2001,40,-1.0,25337
51,8,78631,10,0,3,5,4,1,0,0,60,-1.0,11305
54,1,343242,10,0,3,5,1,1,0,0,44,1.0,12234
43,1,281138,9,5,11,3,1,0,0,0,40,-1.0,12511
61,1,183355,7,0,0,5,1,1,0,0,40,-1.0,3869
41,1,174395,14,0,12,5,1,1,0,0,40,1.0,13891
